t,¦Ì,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,B Density,X4 Density,B FirstIonization,X2 FirstIonization,X3 FirstIonization,B AtomicMass,B MeltingPoint
0.950151002,0.447900467,48,48,12,0.363,0.363,1.023,1.74,0.0017,7.6462,11.8138,17.4228,24.305,923.15
0.911879786,0.35250918,48,48,12,0.363,0.363,1.023,1.74,4.93,7.6462,11.8138,10.4513,24.305,923.15
0.944043085,0.431784108,48,48,12,0.363,0.363,1.023,1.74,0.0017,7.6462,10.4513,17.4228,24.305,923.15
0.916426087,0.363177806,48,48,12,0.363,0.363,1.023,1.74,3.12,7.6462,10.4513,11.8138,24.305,923.15
0.938234636,0.416787265,48,48,12,0.363,0.363,1.023,1.74,0.00321,7.6462,17.4228,12.9676,24.305,923.15
0.921178844,0.374512354,48,48,12,0.363,0.363,1.023,1.74,4.93,7.6462,17.4228,10.4513,24.305,923.15
0.950151002,0.447900467,48,48,12,0.363,0.363,1.023,1.74,0.0017,7.6462,12.9676,17.4228,24.305,923.15
0.911879786,0.35250918,48,48,12,0.363,0.363,1.023,1.74,4.93,7.6462,12.9676,10.4513,24.305,923.15
0.940379121,0.42228739,48,48,12,0.363,0.363,1.023,1.74,0.0017,7.6462,10.4513,17.4228,24.305,923.15
0.919371481,0.370179949,48,48,12,0.363,0.363,1.023,1.74,0.00321,7.6462,10.4513,12.9676,24.305,923.15
0.932704159,0.402797203,48,48,12,0.363,0.363,1.023,1.74,0.00321,7.6462,17.4228,12.9676,24.305,923.15
0.926152444,0.386577181,48,48,12,0.363,0.363,1.023,1.74,3.12,7.6462,17.4228,11.8138,24.305,923.15
0.944043085,0.431784108,48,48,12,0.363,0.363,1.023,1.74,0.0017,7.6462,12.9676,17.4228,24.305,923.15
0.916426087,0.363177806,48,48,12,0.363,0.363,1.023,1.74,3.12,7.6462,12.9676,11.8138,24.305,923.15
0.940379121,0.42228739,48,48,12,0.363,0.363,1.023,1.74,0.0017,7.6462,11.8138,17.4228,24.305,923.15
0.919371481,0.370179949,48,48,12,0.363,0.363,1.023,1.74,0.00321,7.6462,11.8138,12.9676,24.305,923.15
0.978040327,0.345609065,48,48,30,0.363,0.363,0.479,7.44,3.12,7.434,12.9676,11.8138,54.938,1519.15
0.965009455,0.323607427,48,48,30,0.363,0.363,0.479,7.44,4.93,7.434,12.9676,10.4513,54.938,1519.15
0.982386854,0.353111433,48,48,30,0.363,0.363,0.479,7.44,0.00321,7.434,11.8138,12.9676,54.938,1519.15
0.96119056,0.317295189,48,48,30,0.363,0.363,0.479,7.44,4.93,7.434,11.8138,10.4513,54.938,1519.15
0.975497676,0.341258741,48,48,30,0.363,0.363,0.479,7.44,0.00321,7.434,10.4513,12.9676,54.938,1519.15
0.967356395,0.327516779,48,48,30,0.363,0.363,0.479,7.44,3.12,7.434,10.4513,11.8138,54.938,1519.15
0.978040327,0.345609065,48,48,30,0.363,0.363,0.479,7.44,3.12,7.434,17.4228,11.8138,54.938,1519.15
0.965009455,0.323607427,48,48,30,0.363,0.363,0.479,7.44,4.93,7.434,17.4228,10.4513,54.938,1519.15
0.997283634,0.379471229,48,48,30,0.363,0.363,0.479,7.44,0.0017,7.434,11.8138,17.4228,54.938,1519.15
0.949695724,0.298653611,48,48,30,0.363,0.363,0.479,7.44,4.93,7.434,11.8138,10.4513,54.938,1519.15
0.989639019,0.365817091,48,48,30,0.363,0.363,0.479,7.44,0.0017,7.434,10.4513,17.4228,54.938,1519.15
0.955310126,0.307692308,48,48,30,0.363,0.363,0.479,7.44,3.12,7.434,10.4513,11.8138,54.938,1519.15
0.982386854,0.353111433,48,48,30,0.363,0.363,0.479,7.44,0.00321,7.434,17.4228,12.9676,54.938,1519.15
0.96119056,0.317295189,48,48,30,0.363,0.363,0.479,7.44,4.93,7.434,17.4228,10.4513,54.938,1519.15
0.997283634,0.379471229,48,48,30,0.363,0.363,0.479,7.44,0.0017,7.434,12.9676,17.4228,54.938,1519.15
0.949695724,0.298653611,48,48,30,0.363,0.363,0.479,7.44,4.93,7.434,12.9676,10.4513,54.938,1519.15
0.985062363,0.357771261,48,48,30,0.363,0.363,0.479,7.44,0.0017,7.434,10.4513,17.4228,54.938,1519.15
0.958953032,0.313624679,48,48,30,0.363,0.363,0.479,7.44,0.00321,7.434,10.4513,12.9676,54.938,1519.15
0.975497676,0.341258741,48,48,30,0.363,0.363,0.479,7.44,0.00321,7.434,17.4228,12.9676,54.938,1519.15
0.967356395,0.327516779,48,48,30,0.363,0.363,0.479,7.44,3.12,7.434,17.4228,11.8138,54.938,1519.15
0.989639019,0.365817091,48,48,30,0.363,0.363,0.479,7.44,0.0017,7.434,12.9676,17.4228,54.938,1519.15
0.955310126,0.307692308,48,48,30,0.363,0.363,0.479,7.44,3.12,7.434,12.9676,11.8138,54.938,1519.15
0.985062363,0.357771261,48,48,30,0.363,0.363,0.479,7.44,0.0017,7.434,11.8138,17.4228,54.938,1519.15
0.958953032,0.313624679,48,48,30,0.363,0.363,0.479,7.44,0.00321,7.434,11.8138,12.9676,54.938,1519.15
0.946169359,0.390934844,48,48,31,0.363,0.363,0.444,8.91,3.12,7.6398,12.9676,11.8138,58.693,1726.15
0.935028579,0.366047745,48,48,31,0.363,0.363,0.444,8.91,4.93,7.6398,12.9676,10.4513,58.693,1726.15
0.949877672,0.399421129,48,48,31,0.363,0.363,0.444,8.91,0.00321,7.6398,11.8138,12.9676,58.693,1726.15
0.931756974,0.358907672,48,48,31,0.363,0.363,0.444,8.91,4.93,7.6398,11.8138,10.4513,58.693,1726.15
0.943998256,0.386013986,48,48,31,0.363,0.363,0.444,8.91,0.00321,7.6398,10.4513,12.9676,58.693,1726.15
0.937037684,0.370469799,48,48,31,0.363,0.363,0.444,8.91,3.12,7.6398,10.4513,11.8138,58.693,1726.15
0.946169359,0.390934844,48,48,31,0.363,0.363,0.444,8.91,3.12,7.6398,17.4228,11.8138,58.693,1726.15
0.935028579,0.366047745,48,48,31,0.363,0.363,0.444,8.91,4.93,7.6398,17.4228,10.4513,58.693,1726.15
0.962557762,0.429237947,48,48,31,0.363,0.363,0.444,8.91,0.0017,7.6398,11.8138,17.4228,58.693,1726.15
0.921891275,0.337821297,48,48,31,0.363,0.363,0.444,8.91,4.93,7.6398,11.8138,10.4513,58.693,1726.15
0.956056358,0.413793103,48,48,31,0.363,0.363,0.444,8.91,0.0017,7.6398,10.4513,17.4228,58.693,1726.15
0.926713377,0.348045397,48,48,31,0.363,0.363,0.444,8.91,3.12,7.6398,10.4513,11.8138,58.693,1726.15
0.949877672,0.399421129,48,48,31,0.363,0.363,0.444,8.91,0.00321,7.6398,17.4228,12.9676,58.693,1726.15
0.931756974,0.358907672,48,48,31,0.363,0.363,0.444,8.91,4.93,7.6398,17.4228,10.4513,58.693,1726.15
0.962557762,0.429237947,48,48,31,0.363,0.363,0.444,8.91,0.0017,7.6398,12.9676,17.4228,58.693,1726.15
0.921891275,0.337821297,48,48,31,0.363,0.363,0.444,8.91,4.93,7.6398,12.9676,10.4513,58.693,1726.15
0.952158401,0.404692082,48,48,31,0.363,0.363,0.444,8.91,0.0017,7.6398,10.4513,17.4228,58.693,1726.15
0.929838708,0.354755784,48,48,31,0.363,0.363,0.444,8.91,0.00321,7.6398,10.4513,12.9676,58.693,1726.15
0.943998256,0.386013986,48,48,31,0.363,0.363,0.444,8.91,0.00321,7.6398,17.4228,12.9676,58.693,1726.15
0.937037684,0.370469799,48,48,31,0.363,0.363,0.444,8.91,3.12,7.6398,17.4228,11.8138,58.693,1726.15
0.956056358,0.413793103,48,48,31,0.363,0.363,0.444,8.91,0.0017,7.6398,12.9676,17.4228,58.693,1726.15
0.926713377,0.348045397,48,48,31,0.363,0.363,0.444,8.91,3.12,7.6398,12.9676,11.8138,58.693,1726.15
0.952158401,0.404692082,48,48,31,0.363,0.363,0.444,8.91,0.0017,7.6398,11.8138,17.4228,58.693,1726.15
0.929838708,0.354755784,48,48,31,0.363,0.363,0.444,8.91,0.00321,7.6398,11.8138,12.9676,58.693,1726.15
1.035241301,0.300283286,48,78,41,0.363,0.242,0.32,5.32,3.12,7.8994,12.9676,11.8138,72.64,1211.45
1.01893648,0.281167109,48,78,41,0.363,0.242,0.32,5.32,4.93,7.8994,12.9676,10.4513,72.64,1211.45
1.04069204,0.306801737,48,78,41,0.363,0.242,0.32,5.32,0.00321,7.8994,11.8138,12.9676,72.64,1211.45
1.014168442,0.275682705,48,78,41,0.363,0.242,0.32,5.32,4.93,7.8994,11.8138,10.4513,72.64,1211.45
1.032055529,0.296503497,48,78,41,0.363,0.242,0.32,5.32,0.00321,7.8994,10.4513,12.9676,72.64,1211.45
1.021869047,0.284563758,48,78,41,0.363,0.242,0.32,5.32,3.12,7.8994,10.4513,11.8138,72.64,1211.45
1.035241301,0.300283286,48,78,41,0.363,0.242,0.32,5.32,3.12,7.8994,17.4228,11.8138,72.64,1211.45
1.01893648,0.281167109,48,78,41,0.363,0.242,0.32,5.32,4.93,7.8994,17.4228,10.4513,72.64,1211.45
1.059419634,0.32970451,48,78,41,0.363,0.242,0.32,5.32,0.0017,7.8994,11.8138,17.4228,72.64,1211.45
0.999844866,0.259485924,48,78,41,0.363,0.242,0.32,5.32,4.93,7.8994,11.8138,10.4513,72.64,1211.45
1.04980017,0.317841079,48,78,41,0.363,0.242,0.32,5.32,0.0017,7.8994,10.4513,17.4228,72.64,1211.45
1.006835626,0.267339218,48,78,41,0.363,0.242,0.32,5.32,3.12,7.8994,10.4513,11.8138,72.64,1211.45
1.04069204,0.306801737,48,78,41,0.363,0.242,0.32,5.32,0.00321,7.8994,17.4228,12.9676,72.64,1211.45
1.014168442,0.275682705,48,78,41,0.363,0.242,0.32,5.32,4.93,7.8994,17.4228,10.4513,72.64,1211.45
1.059419634,0.32970451,48,78,41,0.363,0.242,0.32,5.32,0.0017,7.8994,12.9676,17.4228,72.64,1211.45
0.999844866,0.259485924,48,78,41,0.363,0.242,0.32,5.32,4.93,7.8994,12.9676,10.4513,72.64,1211.45
1.044050281,0.31085044,48,78,41,0.363,0.242,0.32,5.32,0.0017,7.8994,10.4513,17.4228,72.64,1211.45
1.011376972,0.272493573,48,78,41,0.363,0.242,0.32,5.32,0.00321,7.8994,10.4513,12.9676,72.64,1211.45
1.032055529,0.296503497,48,78,41,0.363,0.242,0.32,5.32,0.00321,7.8994,17.4228,12.9676,72.64,1211.45
1.021869047,0.284563758,48,78,41,0.363,0.242,0.32,5.32,3.12,7.8994,17.4228,11.8138,72.64,1211.45
1.04980017,0.317841079,48,78,41,0.363,0.242,0.32,5.32,0.0017,7.8994,12.9676,17.4228,72.64,1211.45
1.006835626,0.267339218,48,78,41,0.363,0.242,0.32,5.32,3.12,7.8994,12.9676,11.8138,72.64,1211.45
1.044050281,0.31085044,48,78,41,0.363,0.242,0.32,5.32,0.0017,7.8994,11.8138,17.4228,72.64,1211.45
1.011376972,0.272493573,48,78,41,0.363,0.242,0.32,5.32,0.00321,7.8994,11.8138,12.9676,72.64,1211.45
0.967771399,0.390934844,48,78,69,0.363,0.242,0.228,7.29,3.12,7.3439,12.9676,11.8138,118.71,505.21
0.955623922,0.366047745,48,78,69,0.363,0.242,0.228,7.29,4.93,7.3439,12.9676,10.4513,118.71,505.21
0.971814801,0.399421129,48,78,69,0.363,0.242,0.228,7.29,0.00321,7.3439,11.8138,12.9676,118.71,505.21
0.95205669,0.358907672,48,78,69,0.363,0.242,0.228,7.29,4.93,7.3439,11.8138,10.4513,118.71,505.21
0.965404112,0.386013986,48,78,69,0.363,0.242,0.228,7.29,0.00321,7.3439,10.4513,12.9676,118.71,505.21
0.957814572,0.370469799,48,78,69,0.363,0.242,0.228,7.29,3.12,7.3439,10.4513,11.8138,118.71,505.21
0.967771399,0.390934844,48,78,69,0.363,0.242,0.228,7.29,3.12,7.3439,17.4228,11.8138,118.71,505.21
0.955623922,0.366047745,48,78,69,0.363,0.242,0.228,7.29,4.93,7.3439,17.4228,10.4513,118.71,505.21
0.985640682,0.429237947,48,78,69,0.363,0.242,0.228,7.29,0.0017,7.3439,11.8138,17.4228,118.71,505.21
0.941299512,0.337821297,48,78,69,0.363,0.242,0.228,7.29,4.93,7.3439,11.8138,10.4513,118.71,505.21
0.978551802,0.413793103,48,78,69,0.363,0.242,0.228,7.29,0.0017,7.3439,10.4513,17.4228,118.71,505.21
0.946557347,0.348045397,48,78,69,0.363,0.242,0.228,7.29,3.12,7.3439,10.4513,11.8138,118.71,505.21
0.971814801,0.399421129,48,78,69,0.363,0.242,0.228,7.29,0.00321,7.3439,17.4228,12.9676,118.71,505.21
0.95205669,0.358907672,48,78,69,0.363,0.242,0.228,7.29,4.93,7.3439,17.4228,10.4513,118.71,505.21
0.985640682,0.429237947,48,78,69,0.363,0.242,0.228,7.29,0.0017,7.3439,12.9676,17.4228,118.71,505.21
0.941299512,0.337821297,48,78,69,0.363,0.242,0.228,7.29,4.93,7.3439,12.9676,10.4513,118.71,505.21
0.974301619,0.404692082,48,78,69,0.363,0.242,0.228,7.29,0.0017,7.3439,10.4513,17.4228,118.71,505.21
0.949965087,0.354755784,48,78,69,0.363,0.242,0.228,7.29,0.00321,7.3439,10.4513,12.9676,118.71,505.21
0.965404112,0.386013986,48,78,69,0.363,0.242,0.228,7.29,0.00321,7.3439,17.4228,12.9676,118.71,505.21
0.957814572,0.370469799,48,78,69,0.363,0.242,0.228,7.29,3.12,7.3439,17.4228,11.8138,118.71,505.21
0.978551802,0.413793103,48,78,69,0.363,0.242,0.228,7.29,0.0017,7.3439,12.9676,17.4228,118.71,505.21
0.946557347,0.348045397,48,78,69,0.363,0.242,0.228,7.29,3.12,7.3439,12.9676,11.8138,118.71,505.21
0.974301619,0.404692082,48,78,69,0.363,0.242,0.228,7.29,0.0017,7.3439,11.8138,17.4228,118.71,505.21
0.949965087,0.354755784,48,78,69,0.363,0.242,0.228,7.29,0.00321,7.3439,11.8138,12.9676,118.71,505.21
0.804019893,0.674220963,48,78,125,0.363,0.242,0.129,11.3,3.12,7.4167,12.9676,11.8138,207.2,600.75
0.800237918,0.631299735,48,78,125,0.363,0.242,0.129,11.3,4.93,7.4167,12.9676,10.4513,207.2,600.75
0.805265563,0.688856729,48,78,125,0.363,0.242,0.129,11.3,0.00321,7.4167,11.8138,12.9676,207.2,600.75
0.799115856,0.618985696,48,78,125,0.363,0.242,0.129,11.3,4.93,7.4167,11.8138,10.4513,207.2,600.75
0.803287552,0.665734266,48,78,125,0.363,0.242,0.129,11.3,0.00321,7.4167,10.4513,12.9676,207.2,600.75
0.800924389,0.638926174,48,78,125,0.363,0.242,0.129,11.3,3.12,7.4167,10.4513,11.8138,207.2,600.75
0.804019893,0.674220963,48,78,125,0.363,0.242,0.129,11.3,3.12,7.4167,17.4228,11.8138,207.2,600.75
0.800237918,0.631299735,48,78,125,0.363,0.242,0.129,11.3,4.93,7.4167,17.4228,10.4513,207.2,600.75
0.809476128,0.740279938,48,78,125,0.363,0.242,0.129,11.3,0.0017,7.4167,11.8138,17.4228,207.2,600.75
0.795700206,0.582619339,48,78,125,0.363,0.242,0.129,11.3,4.93,7.4167,11.8138,10.4513,207.2,600.75
0.80732664,0.713643178,48,78,125,0.363,0.242,0.129,11.3,0.0017,7.4167,10.4513,17.4228,207.2,600.75
0.797375732,0.600252207,48,78,125,0.363,0.242,0.129,11.3,3.12,7.4167,10.4513,11.8138,207.2,600.75
0.805265563,0.688856729,48,78,125,0.363,0.242,0.129,11.3,0.00321,7.4167,17.4228,12.9676,207.2,600.75
0.799115856,0.618985696,48,78,125,0.363,0.242,0.129,11.3,4.93,7.4167,17.4228,10.4513,207.2,600.75
0.809476128,0.740279938,48,78,125,0.363,0.242,0.129,11.3,0.0017,7.4167,12.9676,17.4228,207.2,600.75
0.795700206,0.582619339,48,78,125,0.363,0.242,0.129,11.3,4.93,7.4167,12.9676,10.4513,207.2,600.75
0.806028455,0.697947214,48,78,125,0.363,0.242,0.129,11.3,0.0017,7.4167,10.4513,17.4228,207.2,600.75
0.798455504,0.611825193,48,78,125,0.363,0.242,0.129,11.3,0.00321,7.4167,10.4513,12.9676,207.2,600.75
0.803287552,0.665734266,48,78,125,0.363,0.242,0.129,11.3,0.00321,7.4167,17.4228,12.9676,207.2,600.75
0.800924389,0.638926174,48,78,125,0.363,0.242,0.129,11.3,3.12,7.4167,17.4228,11.8138,207.2,600.75
0.80732664,0.713643178,48,78,125,0.363,0.242,0.129,11.3,0.0017,7.4167,12.9676,17.4228,207.2,600.75
0.797375732,0.600252207,48,78,125,0.363,0.242,0.129,11.3,3.12,7.4167,12.9676,11.8138,207.2,600.75
0.806028455,0.697947214,48,78,125,0.363,0.242,0.129,11.3,0.0017,7.4167,11.8138,17.4228,207.2,600.75
0.798455504,0.611825193,48,78,125,0.363,0.242,0.129,11.3,0.00321,7.4167,11.8138,12.9676,207.2,600.75
0.762721921,0.764872521,48,78,81,0.363,0.242,0.204,3.59,3.12,5.2117,12.9676,11.8138,137.327,1002.15
0.760658918,0.716180371,48,78,81,0.363,0.242,0.204,3.59,4.93,5.2117,12.9676,10.4513,137.327,1002.15
0.763399604,0.781476122,48,78,81,0.363,0.242,0.204,3.59,0.00321,5.2117,11.8138,12.9676,137.327,1002.15
0.760045257,0.702210663,48,78,81,0.363,0.242,0.204,3.59,4.93,5.2117,11.8138,10.4513,137.327,1002.15
0.762323088,0.755244755,48,78,81,0.363,0.242,0.204,3.59,0.00321,5.2117,10.4513,12.9676,137.327,1002.15
0.761033991,0.724832215,48,78,81,0.363,0.242,0.204,3.59,3.12,5.2117,10.4513,11.8138,137.327,1002.15
0.762721921,0.764872521,48,78,81,0.363,0.242,0.204,3.59,3.12,5.2117,17.4228,11.8138,137.327,1002.15
0.760658918,0.716180371,48,78,81,0.363,0.242,0.204,3.59,4.93,5.2117,17.4228,10.4513,137.327,1002.15
0.765683674,0.839813375,48,78,81,0.363,0.242,0.204,3.59,0.0017,5.2117,11.8138,17.4228,137.327,1002.15
0.758172709,0.660954712,48,78,81,0.363,0.242,0.204,3.59,4.93,5.2117,11.8138,10.4513,137.327,1002.15
0.764518931,0.809595202,48,78,81,0.363,0.242,0.204,3.59,0.0017,5.2117,10.4513,17.4228,137.327,1002.15
0.759092126,0.680958386,48,78,81,0.363,0.242,0.204,3.59,3.12,5.2117,10.4513,11.8138,137.327,1002.15
0.763399604,0.781476122,48,78,81,0.363,0.242,0.204,3.59,0.00321,5.2117,17.4228,12.9676,137.327,1002.15
0.760045257,0.702210663,48,78,81,0.363,0.242,0.204,3.59,4.93,5.2117,17.4228,10.4513,137.327,1002.15
0.765683674,0.839813375,48,78,81,0.363,0.242,0.204,3.59,0.0017,5.2117,12.9676,17.4228,137.327,1002.15
0.758172709,0.660954712,48,78,81,0.363,0.242,0.204,3.59,4.93,5.2117,12.9676,10.4513,137.327,1002.15
0.763814199,0.791788856,48,78,81,0.363,0.242,0.204,3.59,0.0017,5.2117,10.4513,17.4228,137.327,1002.15
0.759683765,0.694087404,48,78,81,0.363,0.242,0.204,3.59,0.00321,5.2117,10.4513,12.9676,137.327,1002.15
0.762323088,0.755244755,48,78,81,0.363,0.242,0.204,3.59,0.00321,5.2117,17.4228,12.9676,137.327,1002.15
0.761033991,0.724832215,48,78,81,0.363,0.242,0.204,3.59,3.12,5.2117,17.4228,11.8138,137.327,1002.15
0.764518931,0.809595202,48,78,81,0.363,0.242,0.204,3.59,0.0017,5.2117,12.9676,17.4228,137.327,1002.15
0.759092126,0.680958386,48,78,81,0.363,0.242,0.204,3.59,3.12,5.2117,12.9676,11.8138,137.327,1002.15
0.763814199,0.791788856,48,78,81,0.363,0.242,0.204,3.59,0.0017,5.2117,11.8138,17.4228,137.327,1002.15
0.759683765,0.694087404,48,78,81,0.363,0.242,0.204,3.59,0.00321,5.2117,11.8138,12.9676,137.327,1002.15
0.948454605,0.419263456,48,78,35,0.363,0.242,0.388,7.13,3.12,9.3942,12.9676,11.8138,65.38,692.88
0.937421561,0.392572944,48,78,35,0.363,0.242,0.388,7.13,4.93,9.3942,12.9676,10.4513,65.38,692.88
0.952122505,0.428364689,48,78,35,0.363,0.242,0.388,7.13,0.00321,9.3942,11.8138,12.9676,65.38,692.88
0.934177691,0.384915475,48,78,35,0.363,0.242,0.388,7.13,4.93,9.3942,11.8138,10.4513,65.38,692.88
0.946306108,0.413986014,48,78,35,0.363,0.242,0.388,7.13,0.00321,9.3942,10.4513,12.9676,65.38,692.88
0.939412755,0.397315436,48,78,35,0.363,0.242,0.388,7.13,3.12,9.3942,10.4513,11.8138,65.38,692.88
0.948454605,0.419263456,48,78,35,0.363,0.242,0.388,7.13,3.12,9.3942,17.4228,11.8138,65.38,692.88
0.937421561,0.392572944,48,78,35,0.363,0.242,0.388,7.13,4.93,9.3942,17.4228,10.4513,65.38,692.88
0.96464727,0.460342146,48,78,35,0.363,0.242,0.388,7.13,0.0017,9.3942,11.8138,17.4228,65.38,692.88
0.924384876,0.362301102,48,78,35,0.363,0.242,0.388,7.13,4.93,9.3942,11.8138,10.4513,65.38,692.88
0.958228816,0.443778111,48,78,35,0.363,0.242,0.388,7.13,0.0017,9.3942,10.4513,17.4228,65.38,692.88
0.929173374,0.373266078,48,78,35,0.363,0.242,0.388,7.13,3.12,9.3942,10.4513,11.8138,65.38,692.88
0.952122505,0.428364689,48,78,35,0.363,0.242,0.388,7.13,0.00321,9.3942,17.4228,12.9676,65.38,692.88
0.934177691,0.384915475,48,78,35,0.363,0.242,0.388,7.13,4.93,9.3942,17.4228,10.4513,65.38,692.88
0.96464727,0.460342146,48,78,35,0.363,0.242,0.388,7.13,0.0017,9.3942,12.9676,17.4228,65.38,692.88
0.924384876,0.362301102,48,78,35,0.363,0.242,0.388,7.13,4.93,9.3942,12.9676,10.4513,65.38,692.88
0.954377251,0.434017595,48,78,35,0.363,0.242,0.388,7.13,0.0017,9.3942,10.4513,17.4228,65.38,692.88
0.932274862,0.380462725,48,78,35,0.363,0.242,0.388,7.13,0.00321,9.3942,10.4513,12.9676,65.38,692.88
0.946306108,0.413986014,48,78,35,0.363,0.242,0.388,7.13,0.00321,9.3942,17.4228,12.9676,65.38,692.88
0.939412755,0.397315436,48,78,35,0.363,0.242,0.388,7.13,3.12,9.3942,17.4228,11.8138,65.38,692.88
0.958228816,0.443778111,48,78,35,0.363,0.242,0.388,7.13,0.0017,9.3942,12.9676,17.4228,65.38,692.88
0.929173374,0.373266078,48,78,35,0.363,0.242,0.388,7.13,3.12,9.3942,12.9676,11.8138,65.38,692.88
0.954377251,0.434017595,48,78,35,0.363,0.242,0.388,7.13,0.0017,9.3942,11.8138,17.4228,65.38,692.88
0.932274862,0.380462725,48,78,35,0.363,0.242,0.388,7.13,0.00321,9.3942,11.8138,12.9676,65.38,692.88
0.862387944,0.560906516,48,78,20,0.363,0.242,0.647,1.54,3.12,6.1132,12.9676,11.8138,40.078,1112.15
0.855906643,0.525198939,48,78,20,0.363,0.242,0.647,1.54,4.93,6.1132,12.9676,10.4513,40.078,1112.15
0.864530738,0.573082489,48,78,20,0.363,0.242,0.647,1.54,0.00321,6.1132,11.8138,12.9676,40.078,1112.15
0.853990765,0.514954486,48,78,20,0.363,0.242,0.647,1.54,4.93,6.1132,11.8138,10.4513,40.078,1112.15
0.86113004,0.553846154,48,78,20,0.363,0.242,0.647,1.54,0.00321,6.1132,10.4513,12.9676,40.078,1112.15
0.857080349,0.531543624,48,78,20,0.363,0.242,0.647,1.54,3.12,6.1132,10.4513,11.8138,40.078,1112.15
0.862387944,0.560906516,48,78,20,0.363,0.242,0.647,1.54,3.12,6.1132,17.4228,11.8138,40.078,1112.15
0.855906643,0.525198939,48,78,20,0.363,0.242,0.647,1.54,4.93,6.1132,17.4228,10.4513,40.078,1112.15
0.871803452,0.615863142,48,78,20,0.363,0.242,0.647,1.54,0.0017,6.1132,11.8138,17.4228,40.078,1112.15
0.848178373,0.484700122,48,78,20,0.363,0.242,0.647,1.54,4.93,6.1132,11.8138,10.4513,40.078,1112.15
0.868084995,0.593703148,48,78,20,0.363,0.242,0.647,1.54,0.0017,6.1132,10.4513,17.4228,40.078,1112.15
0.851025907,0.499369483,48,78,20,0.363,0.242,0.647,1.54,3.12,6.1132,10.4513,11.8138,40.078,1112.15
0.864530738,0.573082489,48,78,20,0.363,0.242,0.647,1.54,0.00321,6.1132,17.4228,12.9676,40.078,1112.15
0.853990765,0.514954486,48,78,20,0.363,0.242,0.647,1.54,4.93,6.1132,17.4228,10.4513,40.078,1112.15
0.871803452,0.615863142,48,78,20,0.363,0.242,0.647,1.54,0.0017,6.1132,12.9676,17.4228,40.078,1112.15
0.848178373,0.484700122,48,78,20,0.363,0.242,0.647,1.54,4.93,6.1132,12.9676,10.4513,40.078,1112.15
0.865845038,0.580645161,48,78,20,0.363,0.242,0.647,1.54,0.0017,6.1132,10.4513,17.4228,40.078,1112.15
0.852864738,0.508997429,48,78,20,0.363,0.242,0.647,1.54,0.00321,6.1132,10.4513,12.9676,40.078,1112.15
0.86113004,0.553846154,48,78,20,0.363,0.242,0.647,1.54,0.00321,6.1132,17.4228,12.9676,40.078,1112.15
0.857080349,0.531543624,48,78,20,0.363,0.242,0.647,1.54,3.12,6.1132,17.4228,11.8138,40.078,1112.15
0.868084995,0.593703148,48,78,20,0.363,0.242,0.647,1.54,0.0017,6.1132,12.9676,17.4228,40.078,1112.15
0.851025907,0.499369483,48,78,20,0.363,0.242,0.647,1.54,3.12,6.1132,12.9676,11.8138,40.078,1112.15
0.865845038,0.580645161,48,78,20,0.363,0.242,0.647,1.54,0.0017,6.1132,11.8138,17.4228,40.078,1112.15
0.852864738,0.508997429,48,78,20,0.363,0.242,0.647,1.54,0.00321,6.1132,11.8138,12.9676,40.078,1112.15
0.868694254,0.549575071,48,78,64,0.363,0.242,0.232,8.69,3.12,8.9938,12.9676,11.8138,112.411,594.33
0.861902486,0.514588859,48,78,64,0.363,0.242,0.232,8.69,4.93,8.9938,12.9676,10.4513,112.411,594.33
0.870940604,0.561505065,48,78,64,0.363,0.242,0.232,8.69,0.00321,8.9938,11.8138,12.9676,112.411,594.33
0.859895628,0.504551365,48,78,64,0.363,0.242,0.232,8.69,4.93,8.9938,11.8138,10.4513,112.411,594.33
0.867375771,0.542657343,48,78,64,0.363,0.242,0.232,8.69,0.00321,8.9938,10.4513,12.9676,112.411,594.33
0.863132108,0.520805369,48,78,64,0.363,0.242,0.232,8.69,3.12,8.9938,10.4513,11.8138,112.411,594.33
0.868694254,0.549575071,48,78,64,0.363,0.242,0.232,8.69,3.12,8.9938,17.4228,11.8138,112.411,594.33
0.861902486,0.514588859,48,78,64,0.363,0.242,0.232,8.69,4.93,8.9938,17.4228,10.4513,112.411,594.33
0.878568173,0.603421462,48,78,64,0.363,0.242,0.232,8.69,0.0017,8.9938,11.8138,17.4228,112.411,594.33
0.853809433,0.474908201,48,78,64,0.363,0.242,0.232,8.69,4.93,8.9938,11.8138,10.4513,112.411,594.33
0.87466763,0.581709145,48,78,64,0.363,0.242,0.232,8.69,0.0017,8.9938,10.4513,17.4228,112.411,594.33
0.856790689,0.489281211,48,78,64,0.363,0.242,0.232,8.69,3.12,8.9938,10.4513,11.8138,112.411,594.33
0.870940604,0.561505065,48,78,64,0.363,0.242,0.232,8.69,0.00321,8.9938,17.4228,12.9676,112.411,594.33
0.859895628,0.504551365,48,78,64,0.363,0.242,0.232,8.69,4.93,8.9938,17.4228,10.4513,112.411,594.33
0.878568173,0.603421462,48,78,64,0.363,0.242,0.232,8.69,0.0017,8.9938,12.9676,17.4228,112.411,594.33
